ETA,ETAUTC,ETADIA,ETAHORA,ETD,ETDUTC,ETDDIA,ETDHORA,MMSI,IMO,VAIXELLNOM,VAIXELLTIPUS,CALAT_METRES,MANEGA_METRES,ESLORA_METRES,VAIXELLBANDERANOM,VAIXELLBANDERACODI,PORTORIGENNOM,PORTORIGENCODI,PORTDESTINOM,PORTDESTICODI,TERMINALNOM,TERMINALCODI,MOLLCODI,MOLLMODULS,CONSIGNATARI,ESTOPERATIUID,ESCALAESTAT,ESCALANUM,MESINFO,name,annual_average_fuel_consumption_per_distance_kg_n_mile
2024-03-09T07:00:00Z,2024-03-09T06:00:00Z,2024-03-09,07:00:00,2024-03-09T18:00:00Z,2024-03-09T17:00:00Z,2024-03-09,18:00:00,370648000,9359791,MSC FANTASIA,Passatge,865,NA,3333,Panamà,PA,Palma de Mallorca,ESPMI,Marseille,FRMRS,ADOSSAT/TERMINAL B,B,01D,23-29,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,A,Autoritzada,50518-1,https://www.marinetraffic.com/en/ais/details/ships/mmsi:370648000,MSC FANTASIA,794.16
2024-03-09T04:00:00Z,2024-03-09T03:00:00Z,2024-03-09,04:00:00,2024-03-09T20:00:00Z,2024-03-09T19:00:00Z,2024-03-09,20:00:00,NA,9863118,SUN PRINCESS,Passatge,86,NA,346,Bermuda,BM,Palma de Mallorca,ESPMI,Palma de Mallorca,ESPMI,ADOSSAT/TERMINAL E,E,01D,2-8,TRANSCOMA CRUISE AND TRAVEL SLU,A,Autoritzada,51407-1,NA,NA,NA
