ETA,ETAUTC,ETADIA,ETAHORA,ETD,ETDUTC,ETDDIA,ETDHORA,MMSI,IMO,VAIXELLNOM,VAIXELLTIPUS,CALAT_METRES,MANEGA_METRES,ESLORA_METRES,VAIXELLBANDERANOM,VAIXELLBANDERACODI,PORTORIGENNOM,PORTORIGENCODI,PORTDESTINOM,PORTDESTICODI,TERMINALNOM,TERMINALCODI,MOLLCODI,MOLLMODULS,CONSIGNATARI,ESTOPERATIUID,ESCALAESTAT,ESCALANUM,MESINFO,name,annual_average_fuel_consumption_per_distance_kg_n_mile
2026-02-28T08:00:00Z,2026-02-28T07:00:00Z,2026-02-28,08:00:00,2026-02-28T18:00:00Z,2026-02-28T17:00:00Z,2026-02-28,18:00:00,311001141,9172777,AMBITION,Passatge,76,NA,216,Bahames,BS,Marseille,FRMRS,Toulon,FRTLN,ADOSSAT/TERMINAL B,B,01D,25-29,A PEREZ Y CIA SL,A,Autoritzada,79172-1,https://www.marinetraffic.com/en/ais/details/ships/mmsi:311001141,AIDAMIRA,436.31
2026-02-28T07:00:00Z,2026-02-28T06:00:00Z,2026-02-28,07:00:00,2026-02-28T18:00:00Z,2026-02-28T17:00:00Z,2026-02-28,18:00:00,357698000,9359806,MSC SPLENDIDA,Passatge,868,NA,333,Panamà,PA,La Goulette Nord (Halqueloued),TNLGN,Marseille,FRMRS,ADOSSAT/TERMINAL H,H,01C,6-12,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,A,Autoritzada,80100-1,https://www.marinetraffic.com/en/ais/details/ships/mmsi:357698000,MSC SPLENDIDA,505.66
