ETA,ETAUTC,ETADIA,ETAHORA,ETD,ETDUTC,ETDDIA,ETDHORA,MMSI,IMO,VAIXELLNOM,VAIXELLTIPUS,CALAT_METRES,MANEGA_METRES,ESLORA_METRES,VAIXELLBANDERANOM,VAIXELLBANDERACODI,PORTORIGENNOM,PORTORIGENCODI,PORTDESTINOM,PORTDESTICODI,TERMINALNOM,TERMINALCODI,MOLLCODI,MOLLMODULS,CONSIGNATARI,ESTOPERATIUID,ESCALAESTAT,ESCALANUM,MESINFO,name,annual_average_fuel_consumption_per_distance_kg_n_mile
2024-07-19T06:36:00Z,2024-07-19T04:36:00Z,2024-07-19,06:36:00,2024-07-19T18:00:00Z,2024-07-19T16:00:00Z,2024-07-19,18:00:00,256070000,9837420,MSC WORLD EUROPA,Passatge,94,NA,333,Malta,MT,Malta (Valetta),MTMLA,Marseille,FRMRS,ADOSSAT/TERMINAL A,A,01D,31-37,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,A,Autoritzada,53565-1,https://www.marinetraffic.com/en/ais/details/ships/mmsi:256070000,NA,NA
2024-07-19T04:45:00Z,2024-07-19T02:45:00Z,2024-07-19,04:45:00,2024-07-19T18:00:00Z,2024-07-19T16:00:00Z,2024-07-19,18:00:00,247435300,9781877,AIDACOSMA,Passatge,88,NA,337,Itàlia,IT,Palma de Mallorca,ESPMI,Marseille,FRMRS,ADOSSAT/TERMINAL E,E,01D,2-8,NOATUM MARITIME SPAIN SAU,A,Autoritzada,53070-1,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247435300,NA,NA
