ETA,ETAUTC,ETADIA,ETAHORA,ETD,ETDUTC,ETDDIA,ETDHORA,MMSI,IMO,VAIXELLNOM,VAIXELLTIPUS,CALAT_METRES,MANEGA_METRES,ESLORA_METRES,VAIXELLBANDERANOM,VAIXELLBANDERACODI,PORTORIGENNOM,PORTORIGENCODI,PORTDESTINOM,PORTDESTICODI,TERMINALNOM,TERMINALCODI,MOLLCODI,MOLLMODULS,CONSIGNATARI,ESTOPERATIUID,ESCALAESTAT,ESCALANUM,MESINFO,name,annual_average_fuel_consumption_per_distance_kg_n_mile
2025-10-06T06:30:00Z,2025-10-06T04:30:00Z,2025-10-06,06:30:00,2025-10-06T18:00:00Z,2025-10-06T16:00:00Z,2025-10-06,18:00:00,310856000,9849693,ARVIA,Passatge,88,NA,3445,Bermuda,BM,Cartagena,ESCAR,Cadiz,ESCAD,ADOSSAT/TERMINAL D,D,01D,10-16,NOATUM MARITIME SPAIN SAU,A,Autoritzada,60973-1,https://www.marinetraffic.com/en/ais/details/ships/mmsi:310856000,NA,NA
2025-10-06T05:30:00Z,2025-10-06T03:30:00Z,2025-10-06,05:30:00,2025-10-06T19:30:00Z,2025-10-06T17:30:00Z,2025-10-06,19:30:00,256798000,9869887,EXPLORA II,Passatge,709,366,245,Malta,MT,Valencia,ESVLC,Monte-Carlo,MCMCM,ADOSSAT/TERMINAL H,H,01C,7-12,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,A,Autoritzada,72211-1,https://www.marinetraffic.com/en/ais/details/ships/mmsi:256798000,NA,NA
