ETA,ETAUTC,ETADIA,ETAHORA,ETD,ETDUTC,ETDDIA,ETDHORA,MMSI,IMO,VAIXELLNOM,VAIXELLTIPUS,CALAT_METRES,MANEGA_METRES,ESLORA_METRES,VAIXELLBANDERANOM,VAIXELLBANDERACODI,PORTORIGENNOM,PORTORIGENCODI,PORTDESTINOM,PORTDESTICODI,TERMINALNOM,TERMINALCODI,MOLLCODI,MOLLMODULS,CONSIGNATARI,ESTOPERATIUID,ESCALAESTAT,ESCALANUM,MESINFO,name,annual_average_fuel_consumption_per_distance_kg_n_mile
2026-02-03T06:00:00Z,2026-02-03T05:00:00Z,2026-02-03,06:00:00,2026-02-04T18:00:00Z,2026-02-04T17:00:00Z,2026-02-04,18:00:00,257944000,9852444,VIKING VESTA,Passatge,645,NA,240,Noruega,NO,Malaga,ESAGP,Sete,FRSET,ADOSSAT/TERMINAL A,A,01D,31-36,A PEREZ Y CIA SL,A,Autoritzada,79170-1,https://www.marinetraffic.com/en/ais/details/ships/mmsi:257944000,NA,NA
2026-02-03T03:00:00Z,2026-02-03T02:00:00Z,2026-02-03,03:00:00,2026-02-03T17:00:00Z,2026-02-03T16:00:00Z,2026-02-03,17:00:00,249048000,9189421,CELEBRITY INFINITY,Passatge,83,NA,294,Malta,MT,Tangier,MATNG,Messina,ITMSN,ADOSSAT/TERMINAL B,B,01D,23-29,BALEARES CONSIGNATARIOS SLU,A,Autoritzada,79149-1,https://www.marinetraffic.com/en/ais/details/ships/mmsi:249048000,CELEBRITY INFINITY,463.1
