ETA,ETAUTC,ETADIA,ETAHORA,ETD,ETDUTC,ETDDIA,ETDHORA,MMSI,IMO,VAIXELLNOM,VAIXELLTIPUS,CALAT_METRES,MANEGA_METRES,ESLORA_METRES,VAIXELLBANDERANOM,VAIXELLBANDERACODI,PORTORIGENNOM,PORTORIGENCODI,PORTDESTINOM,PORTDESTICODI,TERMINALNOM,TERMINALCODI,MOLLCODI,MOLLMODULS,CONSIGNATARI,ESTOPERATIUID,ESCALAESTAT,ESCALANUM,MESINFO,name,annual_average_fuel_consumption_per_distance_kg_n_mile
2023-07-25T06:00:00Z,2023-07-25T04:00:00Z,2023-07-25,06:00:00,2023-07-25T19:00:00Z,2023-07-25T17:00:00Z,2023-07-25,19:00:00,311050900,9606924,NORWEGIAN GETAWAY,Passatge,86,3973,32565,Bahames,BS,Marseille,FRMRS,Palma de Mallorca,ESPMI,ADOSSAT/TERMINAL A,A,01D,31-37,TUI ESPAÑA TURISMO SL,A,Autoritzada,45477-1,https://www.marinetraffic.com/en/ais/details/ships/mmsi:311050900,NORWEGIAN GETAWAY,500.16
2023-07-25T06:30:00Z,2023-07-25T04:30:00Z,2023-07-25,06:30:00,2023-07-25T18:00:00Z,2023-07-25T16:00:00Z,2023-07-25,18:00:00,215325000,9803613,MSC GRANDIOSA,Passatge,875,NA,331,Malta,MT,Marseille,FRMRS,La Goulette Nord (Halqueloued),TNLGN,ADOSSAT/TERMINAL B,B,01D,21-27,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,A,Autoritzada,42782-1,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215325000,MSC GRANDIOSA,440.53
