ETA,ETAUTC,ETADIA,ETAHORA,ETD,ETDUTC,ETDDIA,ETDHORA,MMSI,IMO,VAIXELLNOM,VAIXELLTIPUS,CALAT_METRES,MANEGA_METRES,ESLORA_METRES,VAIXELLBANDERANOM,VAIXELLBANDERACODI,PORTORIGENNOM,PORTORIGENCODI,PORTDESTINOM,PORTDESTICODI,TERMINALNOM,TERMINALCODI,MOLLCODI,MOLLMODULS,CONSIGNATARI,ESTOPERATIUID,ESCALAESTAT,ESCALANUM,MESINFO,name,annual_average_fuel_consumption_per_distance_kg_n_mile
2023-12-08T11:30:00Z,2023-12-08T10:30:00Z,2023-12-08,11:30:00,2023-12-08T18:00:00Z,2023-12-08T17:00:00Z,2023-12-08,18:00:00,310805000,8919257,RENAISSANCE,Passatge,76,NA,236,Bermuda,BM,Palma de Mallorca,ESPMI,Toulon,FRTLN,ADOSSAT/TERMINAL A,A,01D,31-36,A PEREZ Y CIA SL,A,Autoritzada,50782-1,https://www.marinetraffic.com/en/ais/details/ships/mmsi:310805000,NA,NA
2023-12-08T06:45:00Z,2023-12-08T05:45:00Z,2023-12-08,06:45:00,2023-12-08T17:30:00Z,2023-12-08T16:30:00Z,2023-12-08,17:30:00,256070000,9837420,MSC WORLD EUROPA,Passatge,94,NA,333,Malta,MT,Malta (Valetta),MTMLA,Marseille,FRMRS,ADOSSAT/TERMINAL B,B,01D,23-29,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,A,Autoritzada,47093-1,https://www.marinetraffic.com/en/ais/details/ships/mmsi:256070000,NA,NA
